"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"REACTOME_METABOLISM_OF_AMINE_DERIVED_HORMONES"	"REACTOME_METABOLISM_OF_AMINE_DERIVED_HORMONES"	"1/19"	"18/38039"	0.00895469516697023	0.056609868116724	0.0369769747236313	"15"	1
"STEIN_ESTROGEN_RESPONSE_NOT_VIA_ESRRA"	"STEIN_ESTROGEN_RESPONSE_NOT_VIA_ESRRA"	"1/19"	"18/38039"	0.00895469516697023	0.056609868116724	0.0369769747236313	"18"	1
"STK33_NOMO_UP"	"STK33_NOMO_UP"	"2/19"	"290/38039"	0.00909219327590688	0.057326640362946	0.0374451628702014	"19/2"	2
"GRADE_COLON_AND_RECTAL_CANCER_UP"	"GRADE_COLON_AND_RECTAL_CANCER_UP"	"2/19"	"291/38039"	0.00915240154938098	0.0575535938700492	0.0375934065311527	"23/14"	2
"ABE_VEGFA_TARGETS"	"ABE_VEGFA_TARGETS"	"1/19"	"19/38039"	0.00944994412917111	0.0581930497280822	0.0380110924203092	"2"	1
"BIOCARTA_LIS1_PATHWAY"	"BIOCARTA_LIS1_PATHWAY"	"1/19"	"19/38039"	0.00944994412917111	0.0581930497280822	0.0380110924203092	"25"	1
"COLLIS_PRKDC_REGULATORS"	"COLLIS_PRKDC_REGULATORS"	"1/19"	"19/38039"	0.00944994412917111	0.0581930497280822	0.0380110924203092	"25"	1
"GO_NEGATIVE_REGULATION_OF_LIPID_STORAGE"	"GO_NEGATIVE_REGULATION_OF_LIPID_STORAGE"	"1/19"	"19/38039"	0.00944994412917111	0.0581930497280822	0.0380110924203092	"19"	1
"GO_NEUROPILIN_BINDING"	"GO_NEUROPILIN_BINDING"	"1/19"	"19/38039"	0.00944994412917111	0.0581930497280822	0.0380110924203092	"25"	1
"REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION"	"REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION"	"1/19"	"19/38039"	0.00944994412917111	0.0581930497280822	0.0380110924203092	"18"	1
"SARTIPY_NORMAL_AT_INSULIN_RESISTANCE_DN"	"SARTIPY_NORMAL_AT_INSULIN_RESISTANCE_DN"	"1/19"	"19/38039"	0.00944994412917111	0.0581930497280822	0.0380110924203092	"19"	1
"YAO_HOXA10_TARGETS_VIA_PROGESTERONE_DN"	"YAO_HOXA10_TARGETS_VIA_PROGESTERONE_DN"	"1/19"	"19/38039"	0.00944994412917111	0.0581930497280822	0.0380110924203092	"26"	1
"PURBEY_TARGETS_OF_CTBP1_NOT_SATB1_UP"	"PURBEY_TARGETS_OF_CTBP1_NOT_SATB1_UP"	"2/19"	"298/38039"	0.00957890101963858	0.0588347486400023	0.0384302434488424	"25/19"	2
"chr9q34"	"chr9q34"	"2/19"	"299/38039"	0.00964054763664159	0.0590607776605594	0.0385778832448355	"25/20"	2
"BIOCARTA_ATM_PATHWAY"	"BIOCARTA_ATM_PATHWAY"	"1/19"	"20/38039"	0.00994495862316214	0.0593948910735085	0.0387961226373027	"25"	1
"GO_BEHAVIORAL_RESPONSE_TO_COCAINE"	"GO_BEHAVIORAL_RESPONSE_TO_COCAINE"	"1/19"	"20/38039"	0.00994495862316214	0.0593948910735085	0.0387961226373027	"18"	1
"GO_C_ACYLTRANSFERASE_ACTIVITY"	"GO_C_ACYLTRANSFERASE_ACTIVITY"	"1/19"	"20/38039"	0.00994495862316214	0.0593948910735085	0.0387961226373027	"30"	1
"GO_CELLULAR_RESPONSE_TO_CHOLESTEROL"	"GO_CELLULAR_RESPONSE_TO_CHOLESTEROL"	"1/19"	"20/38039"	0.00994495862316214	0.0593948910735085	0.0387961226373027	"19"	1
"GO_CHOLESTEROL_TRANSPORTER_ACTIVITY"	"GO_CHOLESTEROL_TRANSPORTER_ACTIVITY"	"1/19"	"20/38039"	0.00994495862316214	0.0593948910735085	0.0387961226373027	"19"	1
"GO_COPULATION"	"GO_COPULATION"	"1/19"	"20/38039"	0.00994495862316214	0.0593948910735085	0.0387961226373027	"18"	1
"GO_INTERFERON_GAMMA_SECRETION"	"GO_INTERFERON_GAMMA_SECRETION"	"1/19"	"20/38039"	0.00994495862316214	0.0593948910735085	0.0387961226373027	"25"	1
"GO_MAINTENANCE_OF_GASTROINTESTINAL_EPITHELIUM"	"GO_MAINTENANCE_OF_GASTROINTESTINAL_EPITHELIUM"	"1/19"	"20/38039"	0.00994495862316214	0.0593948910735085	0.0387961226373027	"12"	1
"GO_REVERSE_CHOLESTEROL_TRANSPORT"	"GO_REVERSE_CHOLESTEROL_TRANSPORT"	"1/19"	"20/38039"	0.00994495862316214	0.0593948910735085	0.0387961226373027	"19"	1
"WEST_ADRENOCORTICAL_TUMOR_MARKERS_DN"	"WEST_ADRENOCORTICAL_TUMOR_MARKERS_DN"	"1/19"	"20/38039"	0.00994495862316214	0.0593948910735085	0.0387961226373027	"13"	1
"CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_4"	"CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_4"	"2/19"	"307/38039"	0.0101401501405368	0.0604088643710679	0.0394584394071807	"18/12"	2
"GO_INDOLE_CONTAINING_COMPOUND_METABOLIC_PROCESS"	"GO_INDOLE_CONTAINING_COMPOUND_METABOLIC_PROCESS"	"1/19"	"21/38039"	0.0104397387537851	0.0612292939679029	0.039994335452763	"15"	1
"GO_MODIFICATION_OF_SYNAPTIC_STRUCTURE"	"GO_MODIFICATION_OF_SYNAPTIC_STRUCTURE"	"1/19"	"21/38039"	0.0104397387537851	0.0612292939679029	0.039994335452763	"25"	1
"GO_NEGATIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT"	"GO_NEGATIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT"	"1/19"	"21/38039"	0.0104397387537851	0.0612292939679029	0.039994335452763	"18"	1
"GO_NEGATIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION"	"GO_NEGATIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION"	"1/19"	"21/38039"	0.0104397387537851	0.0612292939679029	0.039994335452763	"27"	1
"GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_NH2_GROUP_OF_DONORS"	"GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_NH2_GROUP_OF_DONORS"	"1/19"	"21/38039"	0.0104397387537851	0.0612292939679029	0.039994335452763	"26"	1
"GO_TRIGLYCERIDE_LIPASE_ACTIVITY"	"GO_TRIGLYCERIDE_LIPASE_ACTIVITY"	"1/19"	"21/38039"	0.0104397387537851	0.0612292939679029	0.039994335452763	"13"	1
"MODULE_19"	"MODULE_19"	"2/19"	"312/38039"	0.0104581797858513	0.0612292939679029	0.039994335452763	"15/13"	2
"GO_STEROID_METABOLIC_PROCESS"	"GO_STEROID_METABOLIC_PROCESS"	"2/19"	"314/38039"	0.0105866300793353	0.0618290410284521	0.0403860839700493	"30/19"	2
"GO_REGULATION_OF_AUTOPHAGY"	"GO_REGULATION_OF_AUTOPHAGY"	"2/19"	"319/38039"	0.0109108397925268	0.0618828441800366	0.0404212276268423	"27/25"	2
"BRACHAT_RESPONSE_TO_CISPLATIN"	"BRACHAT_RESPONSE_TO_CISPLATIN"	"1/19"	"22/38039"	0.0109342846258373	0.0618828441800366	0.0404212276268423	"12"	1
"COLLIS_PRKDC_SUBSTRATES"	"COLLIS_PRKDC_SUBSTRATES"	"1/19"	"22/38039"	0.0109342846258373	0.0618828441800366	0.0404212276268423	"25"	1
"GO_ATPASE_DEPENDENT_TRANSMEMBRANE_TRANSPORT_COMPLEX"	"GO_ATPASE_DEPENDENT_TRANSMEMBRANE_TRANSPORT_COMPLEX"	"1/19"	"22/38039"	0.0109342846258373	0.0618828441800366	0.0404212276268423	"20"	1
"GO_C4_DICARBOXYLATE_TRANSPORT"	"GO_C4_DICARBOXYLATE_TRANSPORT"	"1/19"	"22/38039"	0.0109342846258373	0.0618828441800366	0.0404212276268423	"18"	1
"GO_NEGATIVE_REGULATION_OF_CELLULAR_SENESCENCE"	"GO_NEGATIVE_REGULATION_OF_CELLULAR_SENESCENCE"	"1/19"	"22/38039"	0.0109342846258373	0.0618828441800366	0.0404212276268423	"25"	1
"GO_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY"	"GO_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY"	"1/19"	"22/38039"	0.0109342846258373	0.0618828441800366	0.0404212276268423	"25"	1
"GO_RESPONSE_TO_CORTICOSTERONE"	"GO_RESPONSE_TO_CORTICOSTERONE"	"1/19"	"22/38039"	0.0109342846258373	0.0618828441800366	0.0404212276268423	"15"	1
"HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_2NM_DN"	"HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_2NM_DN"	"1/19"	"22/38039"	0.0109342846258373	0.0618828441800366	0.0404212276268423	"2"	1
"KEGG_BETA_ALANINE_METABOLISM"	"KEGG_BETA_ALANINE_METABOLISM"	"1/19"	"22/38039"	0.0109342846258373	0.0618828441800366	0.0404212276268423	"18"	1
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS"	"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS"	"1/19"	"22/38039"	0.0109342846258373	0.0618828441800366	0.0404212276268423	"30"	1
"MODULE_373"	"MODULE_373"	"1/19"	"22/38039"	0.0109342846258373	0.0618828441800366	0.0404212276268423	"26"	1
"REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION"	"REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION"	"1/19"	"22/38039"	0.0109342846258373	0.0618828441800366	0.0404212276268423	"2"	1
"chr12p13"	"chr12p13"	"2/19"	"320/38039"	0.0109762090364219	0.0619725626593229	0.0404798308006559	"3/2"	2
"GO_AGING"	"GO_AGING"	"2/19"	"321/38039"	0.0110417536452204	0.0621949014566085	0.040625060181342	"25/18"	2
"GRESHOCK_CANCER_COPY_NUMBER_UP"	"GRESHOCK_CANCER_COPY_NUMBER_UP"	"2/19"	"323/38039"	0.0111733682690855	0.0624500540456508	0.0407917231881562	"27/25"	2
"YANG_BCL3_TARGETS_UP"	"YANG_BCL3_TARGETS_UP"	"2/19"	"324/38039"	0.0112394379402125	0.0624500540456508	0.0407917231881562	"19/2"	2
"GO_LIPID_CATABOLIC_PROCESS"	"GO_LIPID_CATABOLIC_PROCESS"	"2/19"	"325/38039"	0.0113056822883634	0.0624500540456508	0.0407917231881562	"30/13"	2
"GO_CELLULAR_RESPONSE_TO_LOW_DENSITY_LIPOPROTEIN_PARTICLE_STIMULUS"	"GO_CELLULAR_RESPONSE_TO_LOW_DENSITY_LIPOPROTEIN_PARTICLE_STIMULUS"	"1/19"	"23/38039"	0.0114285963440716	0.0624500540456508	0.0407917231881562	"19"	1
"GO_MITOCHONDRIAL_DEPOLARIZATION"	"GO_MITOCHONDRIAL_DEPOLARIZATION"	"1/19"	"23/38039"	0.0114285963440716	0.0624500540456508	0.0407917231881562	"25"	1
"GO_NEGATIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT"	"GO_NEGATIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT"	"1/19"	"23/38039"	0.0114285963440716	0.0624500540456508	0.0407917231881562	"18"	1
"GO_PHOSPHOLIPID_TRANSLOCATING_ATPASE_ACTIVITY"	"GO_PHOSPHOLIPID_TRANSLOCATING_ATPASE_ACTIVITY"	"1/19"	"23/38039"	0.0114285963440716	0.0624500540456508	0.0407917231881562	"19"	1
"GO_POSITIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS"	"GO_POSITIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS"	"1/19"	"23/38039"	0.0114285963440716	0.0624500540456508	0.0407917231881562	"13"	1
"GO_POSITIVE_REGULATION_OF_STEROL_TRANSPORT"	"GO_POSITIVE_REGULATION_OF_STEROL_TRANSPORT"	"1/19"	"23/38039"	0.0114285963440716	0.0624500540456508	0.0407917231881562	"19"	1
"GO_RESPONSE_TO_PROSTAGLANDIN_E"	"GO_RESPONSE_TO_PROSTAGLANDIN_E"	"1/19"	"23/38039"	0.0114285963440716	0.0624500540456508	0.0407917231881562	"15"	1
"GO_TRANSFERASE_ACTIVITY_TRANSFERRING_NITROGENOUS_GROUPS"	"GO_TRANSFERASE_ACTIVITY_TRANSFERRING_NITROGENOUS_GROUPS"	"1/19"	"23/38039"	0.0114285963440716	0.0624500540456508	0.0407917231881562	"18"	1
"SHI_SPARC_TARGETS_UP"	"SHI_SPARC_TARGETS_UP"	"1/19"	"23/38039"	0.0114285963440716	0.0624500540456508	0.0407917231881562	"27"	1
"WENG_POR_TARGETS_LIVER_DN"	"WENG_POR_TARGETS_LIVER_DN"	"1/19"	"23/38039"	0.0114285963440716	0.0624500540456508	0.0407917231881562	"12"	1
"GO_MAINTENANCE_OF_LOCATION"	"GO_MAINTENANCE_OF_LOCATION"	"2/19"	"328/38039"	0.0115054616786322	0.0627258770874056	0.0409718879188376	"25/19"	2
"FARMER_BREAST_CANCER_BASAL_VS_LULMINAL"	"FARMER_BREAST_CANCER_BASAL_VS_LULMINAL"	"2/19"	"329/38039"	0.0115724030191126	0.0629464576119692	0.0411159688141419	"18/9"	2
"KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_DN"	"KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_DN"	"2/19"	"332/38039"	0.0117742692743634	0.0638982604227441	0.0417376764712475	"18/2"	2
"GO_AMINE_BIOSYNTHETIC_PROCESS"	"GO_AMINE_BIOSYNTHETIC_PROCESS"	"1/19"	"24/38039"	0.0119226740131969	0.0641180907904277	0.041881267371911	"15"	1
"GO_CELLULAR_RESPONSE_TO_STEROL"	"GO_CELLULAR_RESPONSE_TO_STEROL"	"1/19"	"24/38039"	0.0119226740131969	0.0641180907904277	0.041881267371911	"19"	1
"GO_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION"	"GO_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION"	"1/19"	"24/38039"	0.0119226740131969	0.0641180907904277	0.041881267371911	"18"	1
"REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION"	"REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION"	"1/19"	"24/38039"	0.0119226740131969	0.0641180907904277	0.041881267371911	"25"	1
"TTCYRGAA_UNKNOWN"	"TTCYRGAA_UNKNOWN"	"2/19"	"337/38039"	0.0121141768915583	0.0650008994835985	0.0424579087918463	"25/21"	2
"CHEOK_RESPONSE_TO_MERCAPTOPURINE_AND_HD_MTX_DN"	"CHEOK_RESPONSE_TO_MERCAPTOPURINE_AND_HD_MTX_DN"	"1/19"	"25/38039"	0.0124165177378776	0.0657328789820377	0.042936030156768	"20"	1
"GO_DNA_SECONDARY_STRUCTURE_BINDING"	"GO_DNA_SECONDARY_STRUCTURE_BINDING"	"1/19"	"25/38039"	0.0124165177378776	0.0657328789820377	0.042936030156768	"25"	1
"GO_PHOTOPERIODISM"	"GO_PHOTOPERIODISM"	"1/19"	"25/38039"	0.0124165177378776	0.0657328789820377	0.042936030156768	"15"	1
"GO_POSITIVE_REGULATION_OF_FOCAL_ADHESION_ASSEMBLY"	"GO_POSITIVE_REGULATION_OF_FOCAL_ADHESION_ASSEMBLY"	"1/19"	"25/38039"	0.0124165177378776	0.0657328789820377	0.042936030156768	"25"	1
"MODULE_155"	"MODULE_155"	"1/19"	"25/38039"	0.0124165177378776	0.0657328789820377	0.042936030156768	"26"	1
"WONG_ENDMETRIUM_CANCER_UP"	"WONG_ENDMETRIUM_CANCER_UP"	"1/19"	"25/38039"	0.0124165177378776	0.0657328789820377	0.042936030156768	"12"	1
"GO_COAGULATION"	"GO_COAGULATION"	"2/19"	"342/38039"	0.0124583958595527	0.0658080154625705	0.0429851085212637	"18/2"	2
"ABRAHAM_ALPC_VS_MULTIPLE_MYELOMA_UP"	"ABRAHAM_ALPC_VS_MULTIPLE_MYELOMA_UP"	"1/19"	"26/38039"	0.0129101276227354	0.0674447766137186	0.0440542238138454	"2"	1
"GO_DOPAMINE_METABOLIC_PROCESS"	"GO_DOPAMINE_METABOLIC_PROCESS"	"1/19"	"26/38039"	0.0129101276227354	0.0674447766137186	0.0440542238138454	"18"	1
"GO_MITOGEN_ACTIVATED_PROTEIN_KINASE_BINDING"	"GO_MITOGEN_ACTIVATED_PROTEIN_KINASE_BINDING"	"1/19"	"26/38039"	0.0129101276227354	0.0674447766137186	0.0440542238138454	"25"	1
"MODULE_245"	"MODULE_245"	"1/19"	"26/38039"	0.0129101276227354	0.0674447766137186	0.0440542238138454	"26"	1
"PID_RXR_VDR_PATHWAY"	"PID_RXR_VDR_PATHWAY"	"1/19"	"26/38039"	0.0129101276227354	0.0674447766137186	0.0440542238138454	"19"	1
"GO_PHAGOCYTOSIS"	"GO_PHAGOCYTOSIS"	"2/19"	"350/38039"	0.0130180608005388	0.0678594967607034	0.0443251146832751	"25/19"	2
"GO_NEGATIVE_REGULATION_OF_PROTEOLYSIS"	"GO_NEGATIVE_REGULATION_OF_PROTEOLYSIS"	"2/19"	"354/38039"	0.0133019846711935	0.0686640699717001	0.0448506535032029	"12/2"	2
"GO_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION"	"GO_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION"	"2/19"	"355/38039"	0.0133733899975223	0.0686640699717001	0.0448506535032029	"27/25"	2
"COLIN_PILOCYTIC_ASTROCYTOMA_VS_GLIOBLASTOMA_DN"	"COLIN_PILOCYTIC_ASTROCYTOMA_VS_GLIOBLASTOMA_DN"	"1/19"	"27/38039"	0.013403503772347	0.0686640699717001	0.0448506535032029	"2"	1
"GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_MAGENTA_UP"	"GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_MAGENTA_UP"	"1/19"	"27/38039"	0.013403503772347	0.0686640699717001	0.0448506535032029	"27"	1
"GCM_ATM"	"GCM_ATM"	"1/19"	"27/38039"	0.013403503772347	0.0686640699717001	0.0448506535032029	"15"	1
"GO_COLLATERAL_SPROUTING"	"GO_COLLATERAL_SPROUTING"	"1/19"	"27/38039"	0.013403503772347	0.0686640699717001	0.0448506535032029	"25"	1
"GO_EPHRIN_RECEPTOR_BINDING"	"GO_EPHRIN_RECEPTOR_BINDING"	"1/19"	"27/38039"	0.013403503772347	0.0686640699717001	0.0448506535032029	"25"	1
"GO_NEGATIVE_REGULATION_OF_AMINE_TRANSPORT"	"GO_NEGATIVE_REGULATION_OF_AMINE_TRANSPORT"	"1/19"	"27/38039"	0.013403503772347	0.0686640699717001	0.0448506535032029	"18"	1
"MODULE_99"	"MODULE_99"	"2/19"	"356/38039"	0.0134449647304578	0.0687283465898886	0.0448926383190159	"18/10"	2
"GO_TISSUE_MIGRATION"	"GO_TISSUE_MIGRATION"	"2/19"	"357/38039"	0.0135167087017638	0.0689468167040611	0.04503534071629	"25/14"	2
"GO_PEPTIDYL_TYROSINE_MODIFICATION"	"GO_PEPTIDYL_TYROSINE_MODIFICATION"	"2/19"	"360/38039"	0.0137329543651977	0.0693956475510247	0.0453285123387558	"27/25"	2
"WANG_TUMOR_INVASIVENESS_UP"	"WANG_TUMOR_INVASIVENESS_UP"	"2/19"	"361/38039"	0.0138053736098303	0.0693956475510247	0.0453285123387558	"128/23"	2
"BIOCARTA_G1_PATHWAY"	"BIOCARTA_G1_PATHWAY"	"1/19"	"28/38039"	0.0138966462912443	0.0693956475510247	0.0453285123387558	"25"	1
"GO_ADENYLYLTRANSFERASE_ACTIVITY"	"GO_ADENYLYLTRANSFERASE_ACTIVITY"	"1/19"	"28/38039"	0.0138966462912443	0.0693956475510247	0.0453285123387558	"25"	1
"GO_EPITHELIAL_STRUCTURE_MAINTENANCE"	"GO_EPITHELIAL_STRUCTURE_MAINTENANCE"	"1/19"	"28/38039"	0.0138966462912443	0.0693956475510247	0.0453285123387558	"12"	1
"GO_NEGATIVE_REGULATION_OF_ANION_TRANSPORT"	"GO_NEGATIVE_REGULATION_OF_ANION_TRANSPORT"	"1/19"	"28/38039"	0.0138966462912443	0.0693956475510247	0.0453285123387558	"18"	1
"GO_NEGATIVE_REGULATION_OF_CELL_AGING"	"GO_NEGATIVE_REGULATION_OF_CELL_AGING"	"1/19"	"28/38039"	0.0138966462912443	0.0693956475510247	0.0453285123387558	"25"	1
"GO_PROTEIN_ACTIVATION_CASCADE"	"GO_PROTEIN_ACTIVATION_CASCADE"	"1/19"	"28/38039"	0.0138966462912443	0.0693956475510247	0.0453285123387558	"2"	1
"MODULE_385"	"MODULE_385"	"1/19"	"28/38039"	0.0138966462912443	0.0693956475510247	0.0453285123387558	"26"	1
"PID_LIS1_PATHWAY"	"PID_LIS1_PATHWAY"	"1/19"	"28/38039"	0.0138966462912443	0.0693956475510247	0.0453285123387558	"25"	1
"GO_CELLULAR_RESPONSE_TO_DRUG"	"GO_CELLULAR_RESPONSE_TO_DRUG"	"2/19"	"363/38039"	0.0139507171280536	0.0695196113488124	0.0454094841970189	"26/25"	2
"GO_14_3_3_PROTEIN_BINDING"	"GO_14_3_3_PROTEIN_BINDING"	"1/19"	"29/38039"	0.0143895552839165	0.0702340306157485	0.0458761354020898	"15"	1
"GO_CELLULAR_RESPONSE_TO_COPPER_ION"	"GO_CELLULAR_RESPONSE_TO_COPPER_ION"	"1/19"	"29/38039"	0.0143895552839165	0.0702340306157485	0.0458761354020898	"26"	1
"GO_N_TERMINAL_PROTEIN_AMINO_ACID_MODIFICATION"	"GO_N_TERMINAL_PROTEIN_AMINO_ACID_MODIFICATION"	"1/19"	"29/38039"	0.0143895552839165	0.0702340306157485	0.0458761354020898	"15"	1
"GO_RESPIRATORY_SYSTEM_PROCESS"	"GO_RESPIRATORY_SYSTEM_PROCESS"	"1/19"	"29/38039"	0.0143895552839165	0.0702340306157485	0.0458761354020898	"128"	1
"KEGG_HISTIDINE_METABOLISM"	"KEGG_HISTIDINE_METABOLISM"	"1/19"	"29/38039"	0.0143895552839165	0.0702340306157485	0.0458761354020898	"26"	1
"MODULE_184"	"MODULE_184"	"1/19"	"29/38039"	0.0143895552839165	0.0702340306157485	0.0458761354020898	"18"	1
"PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_6"	"PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_6"	"1/19"	"29/38039"	0.0143895552839165	0.0702340306157485	0.0458761354020898	"12"	1
"REACTOME_MYOGENESIS"	"REACTOME_MYOGENESIS"	"1/19"	"29/38039"	0.0143895552839165	0.0702340306157485	0.0458761354020898	"25"	1
"REACTOME_PEROXISOMAL_LIPID_METABOLISM"	"REACTOME_PEROXISOMAL_LIPID_METABOLISM"	"1/19"	"29/38039"	0.0143895552839165	0.0702340306157485	0.0458761354020898	"30"	1
"WANG_RESPONSE_TO_BEXAROTENE_DN"	"WANG_RESPONSE_TO_BEXAROTENE_DN"	"1/19"	"29/38039"	0.0143895552839165	0.0702340306157485	0.0458761354020898	"12"	1
"GO_ENZYME_INHIBITOR_ACTIVITY"	"GO_ENZYME_INHIBITOR_ACTIVITY"	"2/19"	"370/38039"	0.0144647046736544	0.070456153707534	0.0460212238861956	"12/2"	2
"MODULE_94"	"MODULE_94"	"2/19"	"372/38039"	0.0146130628125191	0.0710332317082986	0.0463981652103449	"26/21"	2
"GO_B_CELL_HOMEOSTASIS"	"GO_B_CELL_HOMEOSTASIS"	"1/19"	"30/38039"	0.0148822308548081	0.0713206910118526	0.0465859306257257	"25"	1
"GO_BRANCHING_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS"	"GO_BRANCHING_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS"	"1/19"	"30/38039"	0.0148822308548081	0.0713206910118526	0.0465859306257257	"25"	1
"GO_POSITIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION"	"GO_POSITIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION"	"1/19"	"30/38039"	0.0148822308548081	0.0713206910118526	0.0465859306257257	"25"	1
"GO_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION"	"GO_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION"	"1/19"	"30/38039"	0.0148822308548081	0.0713206910118526	0.0465859306257257	"19"	1
"GO_REGULATION_OF_PLATELET_ACTIVATION"	"GO_REGULATION_OF_PLATELET_ACTIVATION"	"1/19"	"30/38039"	0.0148822308548081	0.0713206910118526	0.0465859306257257	"18"	1
"MODULE_221"	"MODULE_221"	"1/19"	"30/38039"	0.0148822308548081	0.0713206910118526	0.0465859306257257	"18"	1
"REACTOME_SURFACTANT_METABOLISM"	"REACTOME_SURFACTANT_METABOLISM"	"1/19"	"30/38039"	0.0148822308548081	0.0713206910118526	0.0465859306257257	"21"	1
"VECCHI_GASTRIC_CANCER_EARLY_DN"	"VECCHI_GASTRIC_CANCER_EARLY_DN"	"2/19"	"377/38039"	0.0149868700775863	0.0716776462262023	0.0468190900443498	"18/13"	2
"chr16p13"	"chr16p13"	"2/19"	"381/38039"	0.0152889000430013	0.0727999959730635	0.0475521971792258	"21/18"	2
"GO_OSTEOBLAST_PROLIFERATION"	"GO_OSTEOBLAST_PROLIFERATION"	"1/19"	"31/38039"	0.0153746731083205	0.0727999959730635	0.0475521971792258	"25"	1
"GO_POSITIVE_REGULATION_OF_ADHERENS_JUNCTION_ORGANIZATION"	"GO_POSITIVE_REGULATION_OF_ADHERENS_JUNCTION_ORGANIZATION"	"1/19"	"31/38039"	0.0153746731083205	0.0727999959730635	0.0475521971792258	"25"	1
"GO_RESPONSE_TO_PROSTAGLANDIN"	"GO_RESPONSE_TO_PROSTAGLANDIN"	"1/19"	"31/38039"	0.0153746731083205	0.0727999959730635	0.0475521971792258	"15"	1
"REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT"	"REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT"	"1/19"	"31/38039"	0.0153746731083205	0.0727999959730635	0.0475521971792258	"25"	1
"GO_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS"	"GO_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS"	"2/19"	"385/38039"	0.0155935711017226	0.073519646915639	0.0480222656601942	"27/25"	2
"LINDGREN_BLADDER_CANCER_CLUSTER_2B"	"LINDGREN_BLADDER_CANCER_CLUSTER_2B"	"2/19"	"388/38039"	0.0158238012511725	0.073519646915639	0.0480222656601942	"12/2"	2
"CHO_NR4A1_TARGETS"	"CHO_NR4A1_TARGETS"	"1/19"	"32/38039"	0.0158668821488106	0.073519646915639	0.0480222656601942	"27"	1
"chr4q23"	"chr4q23"	"1/19"	"32/38039"	0.0158668821488106	0.073519646915639	0.0480222656601942	"128"	1
"GCM_DPF2"	"GCM_DPF2"	"1/19"	"32/38039"	0.0158668821488106	0.073519646915639	0.0480222656601942	"14"	1
"GO_CHEMOKINE_BINDING"	"GO_CHEMOKINE_BINDING"	"1/19"	"32/38039"	0.0158668821488106	0.073519646915639	0.0480222656601942	"2"	1
"GO_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION"	"GO_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION"	"1/19"	"32/38039"	0.0158668821488106	0.073519646915639	0.0480222656601942	"18"	1
